Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050
Arica y Parinacota,15,Arica,15101,247552.0,0,0.0,0.0,2.0,1.0,2.0,22.0,70.0,66.0,53.0,69.0,51.0,45.0,88.0,148.0,189.0,261.0,259.0,286.0,339.0,411.0,619.0,738.0,724.0,568.0,570.0,443.0,413.0,402.0,344.0,326.0,293.0,414.0,393.0,322.0,302.0,257.0,203.0,203.0,144.0,106.0,92.0,90.0,29.0
Arica y Parinacota,15,Camarones,15102,1233.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,4.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arica y Parinacota,15,General Lagos,15202,810.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,36.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arica y Parinacota,15,Putre,15201,2515.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,6.0,9.0,8.0,0.0,9.0,2.0,1.0,1.0,6.0,4.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arica y Parinacota,15,Total,,252110.0,0.0,0.0,0.0,2.0,1.0,2.0,22.0,70.0,66.0,53.0,69.0,51.0,45.0,88.0,148.0,189.0,262.0,268.0,286.0,339.0,418.0,640.0,749.0,729.0,597.0,608.0,452.0,416.0,409.0,351.0,328.0,296.0,417.0,397.0,322.0,303.0,258.0,203.0,203.0,144.0,107.0,92.0,90.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarapaca,01,Alto Hospicio,01107,129999.0,0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,14.0,24.0,39.0,112.0,139.0,270.0,317.0,309.0,245.0,193.0,145.0,151.0,110.0,92.0,107.0,113.0,145.0,125.0,172.0,104.0,109.0,79.0,70.0,43.0,49.0,44.0,60.0,56.0,70.0,51.0,75.0,55.0,53.0,57.0,64.0,8.0
Tarapaca,01,Camina,01402,1375.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,2.0,5.0,6.0,3.0,6.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,6.0,4.0,3.0,0.0,0.0
Tarapaca,01,Colchane,01403,1583.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,17.0,15.0,15.0,8.0,8.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,0.0
Tarapaca,01,Huara,01404,3000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,10.0,7.0,8.0,7.0,4.0,6.0,10.0,12.0,8.0,15.0,8.0,3.0,6.0,6.0,3.0,6.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,10.0,10.0,1.0,0.0,4.0,0.0
Tarapaca,01,Iquique,01101,223463.0,0,0.0,0.0,0.0,0.0,9.0,7.0,15.0,11.0,20.0,42.0,102.0,256.0,401.0,501.0,456.0,445.0,445.0,409.0,339.0,329.0,284.0,277.0,334.0,261.0,249.0,207.0,174.0,147.0,139.0,133.0,89.0,97.0,118.0,80.0,101.0,146.0,128.0,141.0,113.0,127.0,153.0,135.0,32.0
Tarapaca,01,Pica,01405,5958.0,0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,14.0,10.0,0.0,1.0,4.0,1.0,7.0,8.0,10.0,10.0,10.0,14.0,43.0,37.0,24.0,24.0,19.0,25.0,29.0,17.0,18.0,5.0,5.0,3.0,4.0,4.0,2.0,1.0,2.0,4.0,10.0,4.0,1.0,1.0,2.0,0.0
Tarapaca,01,Pozo Almonte,01401,17395.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,15.0,38.0,58.0,92.0,92.0,58.0,33.0,75.0,55.0,48.0,43.0,128.0,57.0,43.0,47.0,39.0,23.0,14.0,5.0,9.0,13.0,6.0,13.0,8.0,14.0,26.0,31.0,3.0,8.0,19.0,3.0
Tarapaca,01,Desconocido Tarapaca,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tarapaca,01,Total,,382773.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,30.0,39.0,54.0,83.0,226.0,406.0,697.0,875.0,847.0,811.0,763.0,648.0,568.0,580.0,490.0,474.0,535.0,558.0,465.0,462.0,346.0,320.0,246.0,224.0,140.0,162.0,182.0,150.0,174.0,228.0,202.0,267.0,219.0,190.0,225.0,227.0,43.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antofagasta,02,Antofagasta,02101,425725.0,0,0.0,0.0,1.0,2.0,27.0,32.0,40.0,56.0,109.0,160.0,213.0,310.0,311.0,301.0,343.0,469.0,581.0,675.0,765.0,870.0,711.0,566.0,562.0,632.0,546.0,459.0,383.0,384.0,307.0,258.0,208.0,226.0,248.0,248.0,215.0,198.0,181.0,147.0,120.0,105.0,117.0,111.0,33.0
Antofagasta,02,Calama,02201,190336.0,0,0.0,1.0,0.0,2.0,3.0,3.0,8.0,16.0,16.0,39.0,51.0,89.0,231.0,279.0,445.0,777.0,933.0,847.0,691.0,634.0,448.0,347.0,264.0,190.0,182.0,154.0,113.0,136.0,115.0,71.0,61.0,89.0,67.0,36.0,23.0,42.0,23.0,24.0,37.0,42.0,25.0,20.0,0.0
Antofagasta,02,Maria Elena,02302,6814.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,16.0,44.0,44.0,30.0,13.0,12.0,10.0,7.0,38.0,29.0,27.0,7.0,14.0,8.0,12.0,7.0,1.0,2.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Antofagasta,02,Mejillones,02102,14776.0,0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,15.0,17.0,30.0,76.0,46.0,51.0,19.0,19.0,10.0,18.0,38.0,50.0,25.0,16.0,10.0,22.0,24.0,9.0,21.0,16.0,13.0,8.0,19.0,16.0,7.0,7.0,15.0,10.0,14.0,11.0,5.0,9.0,6.0,15.0,19.0,5.0
Antofagasta,02,Ollague,02202,287.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antofagasta,02,San Pedro de Atacama,02203,10434.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,15.0,18.0,29.0,35.0,35.0,35.0,45.0,19.0,20.0,19.0,17.0,13.0,8.0,9.0,4.0,2.0,14.0,7.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
Antofagasta,02,Sierra Gorda,02103,1746.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,3.0,12.0,6.0,8.0,3.0,4.0,2.0,5.0,6.0,6.0,4.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antofagasta,02,Taltal,02104,13657.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,12.0,6.0,9.0,6.0,9.0,9.0,6.0,10.0,18.0,14.0,2.0,10.0,10.0,15.0,9.0,2.0,4.0,2.0,5.0,7.0,2.0,13.0,2.0,3.0,0.0,4.0,9.0,0.0,0.0,3.0,0.0
Antofagasta,02,Tocopilla,02301,28079.0,0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,1.0,2.0,6.0,8.0,8.0,3.0,6.0,14.0,37.0,57.0,32.0,16.0,19.0,7.0,8.0,9.0,9.0,19.0,14.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,10.0,6.0,3.0,2.0,4.0,0.0,9.0,0.0
Antofagasta,02,Desconocido Antofagasta,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antofagasta,02,Total,,691854.0,0.0,0.0,2.0,1.0,4.0,34.0,37.0,63.0,100.0,153.0,248.0,390.0,503.0,649.0,633.0,847.0,1299.0,1590.0,1682.0,1638.0,1637.0,1261.0,1026.0,890.0,903.0,787.0,676.0,556.0,560.0,450.0,360.0,297.0,350.0,337.0,323.0,264.0,274.0,222.0,184.0,178.0,157.0,157.0,165.0,39.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atacama,03,Alto del Carmen,03302,5729.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,14.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Atacama,03,Caldera,03102,19426.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,7.0,5.0,14.0,7.0,6.0,19.0,20.0,24.0,57.0,31.0,43.0,23.0,3.0,14.0,13.0,3.0,3.0,6.0,3.0,4.0,8.0,1.0,0.0,5.0,0.0,1.0,4.0
Atacama,03,Chanaral,03201,13164.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,11.0,2.0,4.0,9.0,6.0,12.0,11.0,10.0,19.0,13.0,21.0,35.0,17.0,7.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0
Atacama,03,Copiapo,03101,171766.0,0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,12.0,28.0,27.0,14.0,26.0,57.0,113.0,116.0,146.0,153.0,173.0,196.0,301.0,510.0,653.0,632.0,387.0,258.0,148.0,123.0,152.0,89.0,57.0,82.0,71.0,87.0,91.0,26.0,12.0,20.0,13.0,24.0,21.0,3.0
Atacama,03,Diego de Almagro,03202,14358.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,7.0,3.0,9.0,4.0,2.0,10.0,6.0,1.0,5.0,1.0,11.0,44.0,20.0,40.0,7.0,12.0,12.0,25.0,27.0,29.0,21.0,19.0,11.0,1.0,5.0,5.0,0.0,3.0,0.0
Atacama,03,Freirina,03303,7681.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,10.0,23.0,6.0,4.0,7.0,20.0,24.0,15.0,10.0,6.0,6.0,8.0,22.0,10.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
Atacama,03,Huasco,03304,11264.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,6.0,3.0,0.0,1.0,9.0,9.0,3.0,10.0,16.0,8.0,22.0,15.0,28.0,20.0,12.0,9.0,11.0,7.0,16.0,6.0,10.0,25.0,19.0,5.0,0.0
Atacama,03,Tierra Amarilla,03103,14312.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,10.0,2.0,0.0,1.0,10.0,15.0,11.0,5.0,14.0,22.0,23.0,40.0,49.0,49.0,34.0,18.0,22.0,5.0,5.0,2.0,7.0,18.0,25.0,12.0,6.0,1.0,2.0,5.0,5.0,7.0,1.0,0.0
Atacama,03,Vallenar,03301,57009.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,10.0,13.0,3.0,7.0,16.0,27.0,54.0,66.0,55.0,72.0,59.0,33.0,34.0,39.0,37.0,63.0,64.0,85.0,134.0,95.0,136.0,128.0,67.0,48.0,34.0,24.0,16.0,16.0,33.0,24.0,31.0,27.0,6.0
Atacama,03,Desconocido Atacama,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atacama,03,Total,,314709.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,8.0,9.0,24.0,47.0,53.0,24.0,38.0,87.0,168.0,212.0,253.0,240.0,294.0,323.0,391.0,634.0,793.0,825.0,626.0,451.0,358.0,335.0,318.0,296.0,267.0,221.0,196.0,169.0,153.0,79.0,38.0,78.0,78.0,86.0,60.0,13.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coquimbo,04,Andacollo,04103,11791.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,3.0,6.0,6.0,0.0,5.0,7.0,3.0,3.0,3.0,2.0,5.0,5.0,10.0,16.0,15.0,24.0,19.0,14.0,12.0,11.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Coquimbo,04,Canela,04202,9546.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,6.0,5.0,0.0,4.0,3.0,2.0,10.0,19.0,11.0,7.0,4.0,4.0,7.0,8.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Coquimbo,04,Combarbala,04302,13884.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,7.0,0.0,1.0,3.0,0.0,1.0,3.0,5.0,6.0,6.0,7.0,1.0,4.0,2.0,4.0,1.0,2.0,5.0,2.0,0.0,0.0,2.0,2.0,19.0,2.0,0.0
Coquimbo,04,Coquimbo,04102,256735.0,0,0.0,0.0,0.0,4.0,13.0,3.0,2.0,1.0,6.0,7.0,16.0,79.0,83.0,62.0,136.0,132.0,149.0,166.0,231.0,228.0,322.0,354.0,345.0,319.0,316.0,310.0,316.0,262.0,190.0,158.0,85.0,98.0,78.0,69.0,37.0,38.0,22.0,20.0,23.0,32.0,41.0,36.0,5.0
Coquimbo,04,Illapel,04201,32801.0,0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,1.0,0.0,1.0,0.0,1.0,5.0,19.0,14.0,17.0,20.0,40.0,43.0,63.0,9.0,22.0,48.0,20.0,26.0,18.0,11.0,20.0,16.0,8.0,29.0,16.0,6.0,6.0,4.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0
Coquimbo,04,La Higuera,04104,4450.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,9.0,27.0,9.0,17.0,18.0,3.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coquimbo,04,La Serena,04101,249656.0,0,0.0,0.0,1.0,0.0,3.0,7.0,4.0,2.0,3.0,6.0,14.0,51.0,47.0,66.0,96.0,110.0,125.0,180.0,156.0,190.0,238.0,266.0,324.0,294.0,223.0,129.0,195.0,155.0,160.0,90.0,51.0,55.0,66.0,48.0,36.0,36.0,29.0,23.0,12.0,38.0,25.0,43.0,8.0
Coquimbo,04,Los Vilos,04203,23374.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,6.0,6.0,12.0,25.0,10.0,12.0,17.0,19.0,18.0,25.0,29.0,25.0,15.0,27.0,20.0,13.0,16.0,7.0,8.0,2.0,3.0,3.0,1.0,0.0,0.0,5.0,5.0,1.0
Coquimbo,04,Monte Patria,04303,32527.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,25.0,25.0,23.0,39.0,20.0,25.0,23.0,11.0,13.0,9.0,21.0,21.0,45.0,37.0,33.0,21.0,13.0,13.0,16.0,7.0,6.0,4.0,11.0,2.0,3.0,6.0,5.0,7.0,9.0,1.0
Coquimbo,04,Ovalle,04301,121269.0,0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,5.0,1.0,13.0,26.0,44.0,55.0,105.0,153.0,148.0,106.0,84.0,56.0,57.0,54.0,74.0,91.0,153.0,165.0,183.0,135.0,104.0,91.0,60.0,63.0,25.0,21.0,24.0,7.0,14.0,14.0,34.0,47.0,69.0,86.0,17.0
Coquimbo,04,Paiguano,04105,4675.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,4.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Coquimbo,04,Punitaqui,04304,12165.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,4.0,14.0,2.0,7.0,5.0,7.0,5.0,13.0,15.0,5.0,4.0,11.0,18.0,15.0,19.0,13.0,13.0,4.0,8.0,2.0,2.0,6.0,2.0,1.0,5.0,7.0,5.0,10.0,8.0,0.0
Coquimbo,04,Rio Hurtado,04305,4372.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Coquimbo,04,Salamanca,04204,29110.0,0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,14.0,13.0,3.0,2.0,3.0,7.0,11.0,18.0,39.0,23.0,7.0,13.0,11.0,12.0,14.0,10.0,7.0,13.0,1.0,6.0,3.0,6.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0
Coquimbo,04,Vicuna,04106,29741.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,1.0,7.0,9.0,27.0,30.0,16.0,10.0,14.0,15.0,16.0,20.0,19.0,21.0,10.0,4.0,4.0,2.0,2.0,0.0,1.0,6.0,6.0,3.0,1.0,1.0,0.0
Coquimbo,04,Desconocido Coquimbo,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Coquimbo,04,Total,,836096.0,0.0,0.0,0.0,2.0,6.0,21.0,20.0,16.0,12.0,17.0,16.0,60.0,187.0,207.0,239.0,437.0,476.0,499.0,525.0,591.0,591.0,771.0,813.0,873.0,858.0,833.0,796.0,857.0,694.0,601.0,470.0,281.0,331.0,220.0,178.0,132.0,112.0,77.0,75.0,93.0,137.0,189.0,195.0,33.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valparaiso,05,Algarrobo,05602,15174.0,0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,9.0,7.0,17.0,16.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0,12.0,10.0,8.0,1.0,4.0,4.0,10.0,2.0,5.0,13.0,11.0,3.0,0.0,4.0,15.0,7.0,0.0
Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,12.0,15.0,33.0,33.0,32.0,23.0,24.0,10.0,6.0,1.0,7.0,14.0,16.0,20.0,18.0,11.0,5.0,3.0,3.0,4.0,4.0,2.0,9.0,1.0,3.0,5.0,5.0,3.0,1.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,18.0,21.0,20.0,45.0,53.0,66.0,76.0,91.0,80.0,97.0,78.0,71.0,103.0,55.0,49.0,62.0,51.0,27.0,21.0,14.0,12.0,18.0,10.0,12.0,8.0,11.0,9.0,7.0,8.0,5.0,0.0
Valparaiso,05,Calle Larga,05302,16482.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,8.0,28.0,26.0,27.0,23.0,19.0,19.0,14.0,6.0,5.0,8.0,4.0,4.0,5.0,0.0,3.0,4.0,4.0,6.0,11.0,12.0,7.0,2.0,3.0,8.0,6.0,4.0,1.0,7.0,5.0,2.0
Valparaiso,05,Cartagena,05603,25357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,7.0,16.0,12.0,13.0,19.0,18.0,14.0,16.0,9.0,15.0,9.0,7.0,3.0,7.0,8.0,2.0,11.0,10.0,13.0,16.0,7.0,4.0,1.0,7.0,4.0,3.0,2.0,4.0,5.0,10.0,0.0
Valparaiso,05,Casablanca,05102,29170.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,8.0,14.0,18.0,11.0,10.0,14.0,13.0,12.0,17.0,23.0,30.0,35.0,25.0,8.0,15.0,11.0,20.0,9.0,13.0,4.0,5.0,5.0,4.0,4.0,4.0,9.0,4.0,7.0,14.0,0.0
Valparaiso,05,Catemu,05702,15213.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,14.0,12.0,4.0,11.0,6.0,10.0,7.0,10.0,21.0,29.0,15.0,27.0,36.0,18.0,12.0,6.0,14.0,14.0,13.0,15.0,8.0,4.0,5.0,0.0,0.0,1.0,2.0,0.0
Valparaiso,05,Concon,05103,45889.0,0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,10.0,6.0,9.0,16.0,18.0,23.0,34.0,39.0,40.0,48.0,47.0,37.0,22.0,9.0,17.0,19.0,13.0,26.0,17.0,18.0,18.0,6.0,15.0,15.0,9.0,7.0,14.0,14.0,23.0,18.0,17.0,17.0,24.0,8.0
